Type,Age,Breed1,Breed2,Gender,Color1,Color2,Color3,MaturitySize,FurLength,Vaccinated,Dewormed,Sterilized,Health,Quantity,Fee,State,RescuerID,VideoAmt,PhotoAmt,AdoptionSpeed
2,3,299,0,2,1,2,7,1,1,2,1,1,1,5,30,41326,b9113461b7b34edaee2e6a0fe8b76322,0,0.0,4
2,3,266,285,2,1,7,0,3,1,1,1,2,1,1,0,41401,45a3bd0da8da7ca51449f1c4067bff34,0,2.0,1
2,6,266,0,2,6,0,0,2,2,2,2,1,2,1,0,41326,c97c9fdf4f9e4c3c2839ca6279a22742,0,4.0,4
1,7,307,307,2,2,7,0,2,1,1,1,2,1,1,0,41327,4f730224c4425d230360cd399ff6cf13,0,2.0,4
2,2,265,0,2,1,4,7,2,2,2,2,2,1,1,100,41326,95eab75701bfbddafb9e1e01e1ee9214,0,3.0,1
1,24,152,0,2,2,0,0,1,1,3,3,3,1,1,0,41326,aa66486163b6cbc25ea62a34b11c9b91,0,8.0,2
1,2,307,0,3,1,2,7,2,2,1,1,2,1,13,0,41326,fa90fa5b1ee11c86938398b60abc32cb,0,5.0,2
2,24,266,0,2,4,0,0,2,1,1,1,2,1,1,0,41401,817cbe88f966a32e98e461d315cf8757,0,6.0,2
2,48,299,0,2,7,0,0,2,1,3,3,1,1,1,0,41336,655bd08f522480595e4c5d85dfb94be3,0,2.0,4
1,19,69,0,1,3,0,0,2,2,1,1,2,1,1,390,41326,6632c0a396a75e18f8ed0e8b4da9c1b8,0,3.0,1
1,19,307,78,3,1,2,7,2,1,3,3,3,1,3,0,41401,4237e69a31e765199d0b163942031864,0,16.0,4
1,2,307,0,1,1,0,0,1,1,1,1,3,1,1,0,41326,2e53c8cd2454a77eb195a039ee28b8f6,0,2.0,2
1,1,189,0,1,1,0,0,3,1,1,1,2,1,1,350,41336,fcc444b7cd570e4b9b9ecf9fd892914c,0,3.0,1
1,2,307,307,3,2,3,0,2,1,2,1,2,1,2,0,41326,4e647092d3a619c5c5e3766e6106dd19,0,9.0,3
1,2,307,0,2,2,7,0,2,2,1,2,2,1,1,0,41327,3223e1c4cb2bef48823ee5c604b9aa04,0,1.0,4
1,12,307,307,1,1,2,7,2,2,3,3,3,3,1,0,41336,e6331ac470fd6d2da3dadb652e618b39,0,3.0,4
2,12,265,0,2,1,7,0,2,2,1,1,1,1,1,150,41326,001e42763024f9d4abe31e79472b1827,0,1.0,1
2,6,266,247,2,1,6,0,2,2,1,1,2,1,1,0,41326,7522a956159af6466d785ac75e4f9f56,0,3.0,4
1,108,227,0,2,1,0,0,2,1,1,1,2,1,1,0,41326,29304f4bf17e7894db830e8985a46f0a,0,5.0,4
2,1,300,0,2,4,7,0,2,2,2,2,2,1,1,0,41401,7af5861e84608c48fc466c81719cece4,0,4.0,2
2,3,266,266,3,4,6,7,1,1,2,1,2,1,3,0,41326,0a37ffdb7301523d17bd658298235597,0,4.0,1
1,1,307,0,2,1,2,7,1,1,2,2,2,1,1,0,41326,7f11eb882ea1a85cb8afadb71bb8292a,0,1.0,4
2,2,247,0,1,6,7,0,1,2,2,1,2,1,1,0,41326,c72400110937703db89e8bccdb78e2b2,0,5.0,1
2,1,265,266,1,3,7,0,2,2,2,2,2,1,1,50,41326,438a9bdce8ef4d5948fc40e422d34d0d,0,10.0,2
2,1,265,0,2,1,2,0,2,2,2,2,2,1,2,20,41326,ca8c05d83296813b33d32ac383ed4671,0,1.0,1
1,1,307,0,1,1,0,0,2,1,2,1,2,1,1,0,41401,5e21416ee557e7470d1113dd98a7e3ae,0,5.0,2
1,48,205,0,3,2,6,7,1,3,1,1,2,2,2,300,41336,66398324065e920d77ad0c3bc8e6ebeb,0,5.0,2
2,0,266,0,3,1,2,7,3,1,2,2,2,1,6,0,41401,73d7323900e0202d23d2f23f5aba5560,0,2.0,2
1,2,307,0,2,3,0,0,2,1,1,1,2,1,1,0,41326,8d413d99d41394f70d5c590253f80f54,0,1.0,4
1,4,307,307,1,2,0,0,2,1,1,1,2,1,1,0,41326,23179cd0350f87314b0683bf9bd1d033,0,4.0,3
1,2,307,0,2,7,0,0,2,1,2,2,2,1,1,20,41327,7ed6d84e2e6879245e55447aee39c328,0,1.0,2
1,12,307,141,1,2,4,5,3,2,2,2,1,1,1,150,41326,5ed96132dba518c712f2679819bae018,0,3.0,2
2,1,266,0,3,1,6,7,2,1,2,1,2,1,5,50,41326,d718a8deb57887c6ee18b757484273c8,0,5.0,2
1,2,307,0,1,1,2,3,2,2,2,2,2,1,2,0,41327,1d0b25a46e557cfd8bf9207ce7b0d054,0,18.0,3
2,7,266,0,1,1,6,7,2,1,2,2,2,1,1,0,41326,c622191468a875711ee4d05b0ceb3761,0,3.0,4
1,18,307,0,2,7,0,0,2,2,1,1,1,1,1,0,41326,0abf51ae41992e51fa2b3f01bc522ae0,0,4.0,2
1,3,307,0,3,1,2,3,2,1,1,1,2,1,3,15,41326,7f7f9fdf6a44a8ea7838bce15516a5a3,0,8.0,2
1,24,20,0,1,2,7,0,1,1,3,3,3,1,1,0,41326,9e4d3f1e7211b237b69decd46b680f18,0,0.0,0
1,24,307,307,2,4,0,0,3,2,3,3,3,2,1,0,41401,5a8f57e5d539293689e9b7514fdbf3dc,0,1.0,3
2,3,299,300,1,4,0,0,2,2,1,1,1,1,1,0,41326,5bd0848dd25ef2c3d36218fe94e78682,0,4.0,4
2,24,243,0,2,6,7,0,3,2,3,3,3,1,1,0,41401,68a086274b2d767bc1e0b59006115c47,0,2.0,4
1,61,307,307,1,1,2,0,2,2,2,2,2,1,1,0,41326,1ae5d4750ead8c036a37b675c33d3694,0,2.0,4
2,6,266,0,2,1,2,7,2,1,2,1,2,1,1,0,41401,01f954cdf61526daf3fbeb8a074be742,0,10.0,2
1,60,307,0,1,1,0,0,2,2,2,2,3,1,2,1,41401,57c8a33087a843f4a0461a8407aefae5,0,1.0,4
2,9,266,0,2,4,0,0,2,1,3,3,3,2,1,0,41326,8883f7d0b0ce140c60381fe1e51f2a1f,0,3.0,4
2,1,266,0,3,2,5,7,1,1,2,2,2,1,7,0,41326,1bb0989f0cf923160200220f240e15e1,0,1.0,1
2,2,266,0,3,1,2,7,2,1,2,2,2,1,4,0,41326,b8d69711a45c3a63c119796ea08c5c20,0,3.0,2
2,4,265,0,2,3,7,0,2,2,1,1,2,1,2,0,41326,a56dcc08305d68be831745dca8189e8f,0,5.0,4
1,24,307,0,1,2,0,0,2,2,1,1,1,1,1,0,41401,ee2747ce26468ec44c7194e7d1d9dad9,0,3.0,2
2,3,307,0,3,2,4,0,2,2,2,2,2,1,3,0,41326,73ba1badbbec9b9a37671b0dc84c1d5e,0,2.0,4
1,2,307,0,1,1,2,7,2,1,2,1,2,1,1,0,41326,7a22a977b447e38f94017409294d1932,0,2.0,1
2,36,266,0,2,1,0,0,2,1,2,2,2,1,7,0,41401,40b626e4a496e9fac7b3a87a7bb8df37,0,3.0,4
2,10,299,0,1,1,7,0,3,3,3,2,2,1,1,0,41326,2f9ab0afc00c24daefed36cd88224ffa,0,2.0,1
2,2,266,0,2,3,4,0,2,1,2,2,2,1,1,0,41326,120efb573cb38b2681903e8c961724e5,0,4.0,2
2,12,305,0,2,3,5,0,2,2,3,1,1,1,1,0,41326,bfa8d32cc12199d2eab33057963bae7c,0,2.0,3
1,12,307,0,1,3,0,0,2,2,3,3,3,2,1,0,41401,ee2747ce26468ec44c7194e7d1d9dad9,0,1.0,4
2,3,266,0,1,1,6,7,2,1,1,1,2,1,1,0,41326,61924d048c4d84b5aace9ecbc3095712,0,3.0,4
1,24,141,0,2,1,0,0,3,2,1,1,3,1,1,300,41326,aa66486163b6cbc25ea62a34b11c9b91,0,1.0,3
1,3,141,307,2,7,0,0,2,2,3,3,3,1,1,0,41326,39006661857dd0ffccf95206e1d52981,0,1.0,2
2,10,266,0,3,3,6,7,1,2,2,2,1,1,7,0,41415,2f937efcf4ba322be88458f6968106f8,0,3.0,4
1,2,307,0,2,1,0,0,2,1,2,2,2,1,1,0,41326,e194190fa50fdc969ef1e4d063ea7851,0,1.0,1
1,1,307,0,2,7,0,0,2,2,2,2,2,1,1,0,41327,7f74401ff1a7ca18737bc527ccf23a45,0,5.0,4
1,5,307,0,2,2,0,0,2,1,1,1,1,1,1,0,41401,ee2747ce26468ec44c7194e7d1d9dad9,0,5.0,2
1,36,307,307,1,1,2,7,2,3,1,1,1,1,2,250,41401,0281939e9b9226c78bc02be92b86728f,0,2.0,4
1,2,152,307,3,1,3,0,1,1,2,2,2,1,2,0,41326,c7663d050b4f7e139f08bc9132a24221,0,6.0,1
1,15,307,0,1,2,5,0,2,1,1,1,1,1,1,0,41326,aacf0f8e9d8d26fdae7492aff769c167,1,1.0,3
1,1,307,0,2,1,7,0,2,1,3,1,2,1,1,0,41326,d8e0a1a42bc09f882ab8fb398217cdb8,0,3.0,4
2,24,266,0,2,2,6,7,1,1,2,1,1,1,1,0,41326,c409cf00a91d6051ba818ca1e466c75b,0,3.0,4
2,4,241,306,1,7,0,0,1,1,2,1,2,1,1,1,41401,208b487363d2cc763e2f531f7d7cf1f5,0,3.0,4
2,20,265,0,1,1,6,7,3,2,2,1,2,1,1,0,41326,c5c614d2a29451bfb548ffb3309ff5bd,0,4.0,1
2,2,266,0,2,4,5,0,1,1,2,2,2,1,1,0,41326,dcef30bd2e575a04b3b353809fc7f04c,0,3.0,1
2,5,264,0,1,3,7,0,2,3,2,1,2,1,1,40,41326,46c0b9faa6eff3646d7a67e55aa14c52,0,6.0,2
2,1,265,0,3,1,5,7,1,2,2,2,2,1,5,0,41326,73ba1badbbec9b9a37671b0dc84c1d5e,0,1.0,4
1,11,109,0,2,3,7,0,3,2,1,1,2,1,1,0,41326,b67de6e6804b5cd88a4633e1bc3cd7e7,0,1.0,1
1,24,307,0,1,5,7,0,2,1,1,1,2,1,1,0,41401,3f5fd652cf756fc06a117ec48b108c09,0,2.0,4
1,1,307,0,2,4,0,0,2,2,2,2,2,1,2,0,41401,c944889704c7b141cc60760c48682855,2,6.0,4
2,7,292,0,1,3,0,0,2,1,1,1,3,1,1,0,41401,0f6f535efe522659931640cf4d44d32c,0,0.0,4
1,2,307,0,2,2,0,0,2,1,2,2,2,1,2,0,41326,a30d169ee92a5cc8da740b4d3561985d,0,2.0,2
2,3,266,0,1,1,6,0,1,1,1,1,3,1,1,0,41401,c00756f2bdd8fa88fc9f07a8309f7d5d,0,8.0,2
1,1,307,0,2,2,6,7,2,1,2,1,2,1,1,0,41326,3b074cadd2350de62dca7056b9bab6f4,3,16.0,2
2,1,266,0,3,2,6,0,1,1,2,2,2,1,3,0,41336,cda9cadac8f524c705970b4ceccf2e5a,0,4.0,3
1,12,103,307,2,1,2,0,3,2,2,2,3,1,1,100,41401,e5e15590fc6cb83fb8181557460e7464,0,1.0,4
2,5,266,0,2,5,7,0,2,1,3,3,2,1,1,0,41326,086b127285cf268a1bff66683bf8a9c6,0,2.0,2
1,51,205,0,2,2,7,0,2,1,1,1,1,1,1,188,41326,ccfbbfebc9c4297082a6be924c19c6de,0,2.0,3
1,2,307,0,1,2,3,0,1,2,2,2,2,1,1,50,41326,21bedf792b255bb9ea1a7aab95171225,0,1.0,4
2,36,250,0,1,1,0,0,2,1,1,1,1,1,1,0,41326,8487af27ac63e6a7a2abcf28298d9680,0,3.0,3
1,2,200,307,2,2,0,0,2,1,3,3,2,1,1,0,41326,fa90fa5b1ee11c86938398b60abc32cb,0,4.0,3
2,1,266,0,1,1,2,7,1,1,2,1,2,1,4,0,41326,1eea485b01d14c668f33afa7c919646e,0,5.0,2
1,1,307,0,1,1,0,0,2,1,2,2,2,1,1,0,41326,5788b8639ed178795510a8cbe72ccc28,0,1.0,1
1,1,307,307,2,7,0,0,2,2,1,1,2,1,1,0,41326,b53c34474d9e24574bcec6a3d3306a0d,0,1.0,3
1,12,141,307,1,4,0,0,2,1,2,1,1,1,1,30,41326,9f83f82c4b756d15c42104963fb97ca5,0,1.0,4
2,2,265,0,2,1,4,7,2,2,2,2,2,1,1,0,41401,b49cb3d2a2903107ed1e534ef7165ce0,0,2.0,3
1,78,20,0,1,2,5,7,2,2,2,1,2,1,1,0,41401,d89bcc23f95ca83d10442f22c4452954,0,0.0,4
2,3,265,0,2,1,2,7,2,2,2,2,2,1,1,0,41326,844018bf488f35cfa490c6307f710309,0,1.0,2
1,12,307,0,1,1,2,0,2,1,1,1,1,1,1,0,41326,88a21c30883ab70a93e09035e0a9a754,0,3.0,3
1,4,307,307,2,7,0,0,1,1,2,2,2,1,1,0,41326,e43e496206948ac83dbec5387d9274b9,0,1.0,3
1,1,307,307,2,2,7,0,2,2,2,1,2,1,1,0,41326,b53c34474d9e24574bcec6a3d3306a0d,0,1.0,2
1,4,307,0,3,2,0,0,2,2,1,1,1,1,3,0,41326,337914b09c2fa5460e195197e994ef98,0,3.0,4
2,4,265,0,3,1,2,0,2,2,2,2,2,1,4,0,41326,b953d651238f379c63e732925f71a5a2,0,2.0,2
1,17,139,119,3,1,5,7,3,2,1,1,2,1,2,0,41401,31c9227b3c01d9daf0b3f303c1e379c8,0,2.0,1
1,2,307,0,1,1,2,0,2,1,2,1,2,1,1,0,41327,3223e1c4cb2bef48823ee5c604b9aa04,0,3.0,4
1,12,69,0,2,2,3,5,2,3,1,1,2,1,1,0,41326,629e126d47a68678ce74b0cbe4e40c50,0,2.0,1
2,8,266,0,1,1,7,0,2,1,2,2,2,1,1,0,41336,3efa10684ab66aecdb5e468cf025c4db,0,2.0,3
2,2,265,0,3,2,4,6,1,2,2,2,2,1,3,0,41326,086b127285cf268a1bff66683bf8a9c6,0,6.0,2
2,4,266,0,1,3,7,0,2,1,2,1,2,1,1,30,41326,74dabecce4ddb0c4d08892255974496b,0,1.0,1
1,3,69,4,2,2,0,0,1,1,2,2,2,1,1,0,41330,1650b649258959aec1c6cbffb6d1c496,0,3.0,1
1,17,307,0,2,1,0,0,1,1,1,1,1,1,1,80,41326,d372aa7115ee3c2e5e4796462dec984b,0,6.0,4
2,12,266,289,1,6,0,0,2,1,1,1,1,1,1,50,41401,4b1785f83b5a1c3685f828e47fedf1bf,0,3.0,4
1,2,307,0,2,7,0,0,2,1,2,2,2,1,1,20,41327,7ed6d84e2e6879245e55447aee39c328,0,1.0,3
2,3,266,0,2,1,6,7,2,1,1,1,3,1,1,0,41332,e2c46d68464925bdc42b9ff1001369e6,0,7.0,1
1,2,307,0,2,1,2,7,2,1,3,3,2,1,1,0,41326,fa90fa5b1ee11c86938398b60abc32cb,0,1.0,2
1,36,108,0,2,1,6,7,1,3,3,3,1,1,1,0,41336,d581d43be85c983e9b95a2eaaf0d7a8d,0,6.0,1
1,36,179,207,2,5,0,0,2,2,1,3,1,1,1,0,41324,c8ea0bc42e630c72747986c4c0ce36aa,0,2.0,0
1,2,307,0,3,1,2,0,3,1,2,1,2,1,2,50,41326,cb076d8ab7ea64284bfb0edbabd10f24,0,20.0,1
2,6,265,266,2,1,7,0,1,1,1,1,2,1,1,0,41326,f36fd178794cba5cc1139fb678ceea5c,0,1.0,4
2,36,285,0,1,7,0,0,2,2,3,3,3,1,1,0,41401,df9dba8c695d76146343d18535690fb6,0,1.0,1
1,0,307,0,1,1,0,0,1,1,3,3,3,1,1,0,41326,da2c7810ae84c5f9102980b4c54de5ea,0,3.0,4
1,60,307,147,2,7,0,0,2,3,1,1,2,1,1,0,41326,651843b0ed9afcc2daa85ac939e01286,0,4.0,2
1,1,307,0,3,2,5,7,2,1,2,1,2,1,4,0,41401,c00756f2bdd8fa88fc9f07a8309f7d5d,0,4.0,3
1,2,307,0,2,1,2,5,2,1,1,1,2,1,1,0,41326,cdaa18648967ca720fbada8c36973a4d,0,5.0,2
2,1,243,0,2,1,4,7,1,1,2,2,2,1,1,0,41345,ec0c78ffa25dae7dffdb9669b9ac9e95,0,1.0,4
1,1,307,307,3,1,2,7,2,2,3,3,3,1,5,0,41326,f894b0c7b058834d0a9749b665479732,0,11.0,1
2,1,266,0,1,4,7,0,1,1,2,1,2,1,1,0,41326,2fd71579abb6b187630197e7d5b3f1db,0,3.0,2
2,2,264,0,3,1,2,0,3,3,2,2,2,1,4,0,41326,b410edd7041defe5c8cf8c9696dcad98,0,5.0,4
2,3,247,243,1,1,2,3,2,1,2,2,2,1,1,0,41326,498a3034cb70c571be25f76c8b679f0c,0,3.0,0
1,2,307,307,2,2,0,0,2,1,1,1,2,1,1,0,41401,358bf042405fb161d679f5b21edaa849,0,3.0,2
1,2,141,307,1,2,7,0,2,2,2,2,2,1,1,0,41401,88da1210e021a5cf43480b074778f3bc,0,1.0,1
2,12,299,0,2,1,6,7,1,1,2,2,2,1,1,0,41326,3d705260a5eb049510ce87c718f30f92,0,3.0,2
1,1,307,307,3,2,3,4,2,2,2,2,2,1,6,0,41330,b12f81f5c1ce63be87c9ad3053c02ed5,0,2.0,3
1,3,307,0,1,6,7,0,2,1,1,1,2,1,1,100,41326,55bc38b122aea92ac3cd50b51eb2e1d6,0,2.0,3
1,6,128,307,2,2,7,0,2,2,1,1,1,1,1,0,41326,fa90fa5b1ee11c86938398b60abc32cb,0,3.0,3
2,1,265,0,1,1,6,0,2,2,2,2,2,1,1,0,41401,22d9e67d412f25866e09f2c098a6ebef,0,4.0,3
1,12,307,0,2,1,2,0,1,2,1,1,3,1,1,0,41326,fa90fa5b1ee11c86938398b60abc32cb,0,1.0,3
1,26,307,307,1,2,0,0,3,1,1,1,1,1,1,0,41326,13733222f015ec6a0017c3c0527738ff,1,6.0,4
2,3,265,0,1,3,0,0,2,2,2,2,2,1,1,0,41401,33bf39de4ba436a7e712396f2938fafc,0,2.0,2
2,3,265,0,1,1,7,0,2,2,1,1,2,1,1,0,41326,1daaa17a1e706245be7f0f7ee22033f0,5,14.0,4
1,18,76,0,2,1,7,0,2,2,1,1,2,1,1,350,41401,bd591197957f4994a9741d700ee01b11,0,5.0,1
1,2,307,0,2,1,0,0,2,1,2,1,2,1,1,0,41401,c00756f2bdd8fa88fc9f07a8309f7d5d,0,7.0,3
1,4,307,0,2,1,2,0,2,1,2,2,3,1,1,0,41326,09cbdcb7284d73ebebcba5bfe77bfbe6,0,2.0,3
2,1,266,0,3,1,2,7,2,1,2,2,2,1,8,0,41326,9b8c4e3015ce4821741065d4dc85c0f7,0,1.0,1
1,41,307,0,1,2,3,0,2,1,2,1,1,1,1,0,41326,28863e2bec16331b9bb916ce484e09b7,0,5.0,2
1,8,307,0,3,1,2,5,2,1,1,1,2,1,2,0,41326,8b6c5cd067ada5f54ca5ffc7f7b5d896,0,8.0,4
1,1,307,0,2,1,7,0,2,1,1,1,2,1,2,0,41401,7008cd87c342388dd13bb200e4340b51,0,4.0,4
1,2,307,307,1,1,2,0,2,1,1,2,2,1,1,0,41336,73b4447d22d6b71acf4e4d5650480087,0,1.0,1
2,3,266,0,1,1,7,0,2,1,1,1,1,1,1,0,41326,acb6d8556fbfe409c70cb8617d200e45,0,15.0,4
2,1,282,0,2,1,2,6,2,2,2,2,2,1,1,0,41326,979f1fed655fe1ab41e7d2a6fce4853b,0,3.0,1
1,24,307,0,2,1,7,0,2,1,2,2,2,1,1,0,41325,3550120cf55a324cad448403189d511b,0,2.0,4
2,8,285,0,1,3,4,0,3,2,1,1,1,1,1,0,41326,e6dc294a8f45f519eba37f7ad06c767b,0,3.0,1
1,5,307,0,1,1,0,0,2,3,2,2,2,1,1,1,41330,b984a342a0a15216e39e368dfba91ed3,0,1.0,4
2,28,285,0,2,4,0,0,2,3,1,1,2,1,1,50,41326,917525ed791dd0b927e07cda8059e125,0,2.0,2
1,7,307,0,1,2,7,0,2,1,1,1,1,1,1,0,41326,0eaf508a78bec51e4afa30bd9f438295,0,24.0,4
1,1,307,307,1,2,7,0,2,2,2,1,2,1,1,0,41326,b53c34474d9e24574bcec6a3d3306a0d,0,4.0,1
2,2,266,247,2,1,6,7,1,1,2,2,2,1,1,0,41336,3efa10684ab66aecdb5e468cf025c4db,0,2.0,0
2,3,266,0,1,1,7,0,2,1,2,1,2,1,1,50,41401,dcbe6f49d89b1e5e06429dc599093b96,0,7.0,1
2,1,285,0,3,1,2,4,2,3,2,2,1,1,4,0,41326,011dbd42808680987ea549f5b192b635,0,3.0,4
2,3,265,0,2,1,6,7,2,2,2,2,2,1,1,30,41325,445ec440cf783180ab2e73c26ffe50f1,0,4.0,4
2,1,265,265,3,1,6,7,1,1,2,2,2,1,2,0,41326,1e0b5a458b5b77f5af581d57ebf570b3,0,6.0,2
2,1,265,0,2,1,3,7,2,2,2,2,2,1,1,0,41336,84296cd53ffc747a6a0e49c5d5134bfc,0,3.0,1
2,2,265,0,1,2,7,0,1,1,2,2,2,2,1,0,41326,66044942690776d858708bfc7c166078,0,9.0,2
2,10,266,0,1,2,3,0,2,1,1,1,1,1,1,0,41401,709c49777e941b4fc415da56616f167a,0,1.0,4
2,3,268,0,2,2,4,6,2,2,2,2,2,1,1,0,41325,880071583a0e90a47cac73eaecd04af8,0,2.0,3
2,2,265,0,3,2,5,6,2,2,2,2,2,1,4,0,41326,caec5f11bed790c4ba4f4f7b32a38378,0,3.0,4
1,10,307,60,2,2,7,0,2,1,1,1,1,1,1,0,41326,aa66486163b6cbc25ea62a34b11c9b91,0,2.0,2
1,2,307,0,3,1,2,0,2,2,3,3,2,1,3,0,41401,ee2747ce26468ec44c7194e7d1d9dad9,0,2.0,2
1,2,307,0,2,1,2,0,2,2,1,1,2,1,1,0,41326,fa90fa5b1ee11c86938398b60abc32cb,0,1.0,2
2,12,266,0,1,2,7,0,2,2,1,1,1,1,1,0,41327,9b4c4dcb46c46b943b0764f720d1f4b6,0,5.0,4
2,2,265,0,2,4,5,7,1,2,2,2,2,1,2,0,41326,af968d8026fb596f2127db96e3b5a63e,0,6.0,2
1,2,307,0,2,1,2,5,2,1,2,2,2,1,1,0,41327,0701212284986a6798bd4ae1a23c5c67,0,4.0,1
1,5,307,307,1,2,0,0,2,1,2,2,3,1,4,0,41326,c2f69b657aca2501331d7f46d689e052,0,5.0,4
1,36,195,307,1,1,7,0,2,2,3,3,3,1,1,0,41326,629b52219b15fc72553323239c1ae825,0,2.0,3
2,4,266,0,1,2,6,0,1,1,2,2,2,1,1,0,41326,ec14c3dc7fde2acc808acb2b0a45bffe,0,4.0,1
1,1,50,0,2,2,0,0,2,1,2,2,2,1,1,0,41401,1bddbddc28812917930b582c14598957,0,4.0,1
1,13,152,307,2,3,0,0,1,1,1,1,1,1,1,0,41326,dd667c6dcb2bc9fb46d7c79e3463c6f3,0,6.0,1
1,4,307,307,3,1,2,7,2,1,3,3,3,1,4,0,41326,861a4afe212acf4afa3418031fb2d6bc,0,4.0,4
1,2,152,307,2,5,0,0,2,1,2,1,2,1,1,0,41326,aa66486163b6cbc25ea62a34b11c9b91,0,8.0,3
2,3,266,0,2,1,3,7,1,1,1,1,2,1,1,0,41327,fd970cc91d06d82eebf046340137b272,0,3.0,2
2,2,299,266,3,1,7,0,2,1,2,2,2,1,7,0,41401,4fff19129eb51507da75e440270c0b11,0,6.0,2
1,84,58,0,1,2,3,7,2,3,1,1,1,1,1,0,41401,5f1e76ba4283c3019b778ea09edb8d1b,0,14.0,4
1,6,103,307,2,1,2,0,2,2,2,1,1,1,1,200,41326,1d3441a8f19d8fc42969688b4d2be2f6,0,2.0,2
1,24,307,0,2,3,0,0,2,1,1,1,1,1,1,0,41326,aa66486163b6cbc25ea62a34b11c9b91,0,7.0,4
2,2,266,0,2,4,7,0,2,1,2,2,2,1,1,0,41401,51e1be357201ac5c9ee758096546f846,0,7.0,2
1,2,307,0,1,2,3,0,2,2,1,1,2,1,1,50,41326,55bc38b122aea92ac3cd50b51eb2e1d6,0,2.0,2
1,2,307,0,2,2,7,0,2,1,2,2,2,1,1,20,41327,7ed6d84e2e6879245e55447aee39c328,0,1.0,2
1,2,307,0,1,2,7,0,2,2,1,1,2,1,1,0,41326,95481e953f8aed9ec3d16fc4509537e8,0,3.0,3
2,3,285,0,1,5,7,0,2,3,1,1,2,1,1,0,41324,d75f48e33f2a575ed57871b97934e871,0,4.0,1
1,1,307,307,3,3,4,5,2,1,2,2,2,1,6,0,41401,cd431467a017d5bce5f42daa746d7d08,0,1.0,1
2,3,266,0,1,1,5,6,1,1,2,2,2,1,1,0,41326,da83593e699cf7a1dc4388a6db5baf38,0,5.0,1
1,3,93,307,1,7,0,0,2,1,2,1,3,1,1,0,41335,1dd761eed136ce6d10c877782610ec4d,0,9.0,4
2,2,265,265,3,1,2,7,2,2,2,2,2,1,2,0,41401,bcbfef3dc16242a694cfa110b07b8746,0,4.0,1
2,4,266,0,1,2,7,0,1,1,2,2,2,1,1,30,41401,4c231da82e00a4a9f26dea2c7375777d,0,3.0,3
1,3,307,0,2,1,2,0,2,1,1,1,2,1,1,100,41327,fdd8882578638ef820a4f70343c1b167,0,2.0,4
1,18,307,0,2,1,2,7,2,1,1,3,1,1,1,0,41327,d8192fa6ac9bfa9b54d14fdb09de96a4,0,3.0,4
2,2,266,266,2,2,6,7,1,1,1,2,2,1,2,0,41326,92a3304a61bb0468b9a5656775316f17,0,5.0,3
2,24,265,0,2,1,7,0,2,2,1,1,1,1,1,0,41401,badbeceda6035a19ccfb1fde96482243,0,3.0,4
1,18,179,0,1,7,0,0,1,2,3,3,3,2,1,120,41326,4ec48566d3765b771164b3e06aa09215,0,3.0,1
2,2,277,260,2,6,0,0,2,2,1,1,2,1,1,100,41326,de06aed49968473fba08f30fadee3628,0,4.0,4
2,2,285,265,2,1,3,7,2,2,2,1,2,1,1,150,41326,438a9bdce8ef4d5948fc40e422d34d0d,0,6.0,1
2,6,266,0,2,1,4,7,2,1,2,2,2,1,1,0,41326,af968d8026fb596f2127db96e3b5a63e,0,1.0,4
2,2,265,0,3,1,6,7,1,2,2,2,2,1,3,0,41326,ddb091ab66a6e93d60f5b29669573393,0,3.0,1
1,8,307,0,2,7,0,0,2,2,1,1,1,1,1,0,41401,c00756f2bdd8fa88fc9f07a8309f7d5d,0,3.0,2
1,1,307,0,2,1,7,0,2,1,2,1,2,1,1,0,41326,aa66486163b6cbc25ea62a34b11c9b91,0,5.0,2
2,10,247,0,1,1,3,0,1,1,1,1,1,1,1,0,41327,4a9cb6e373c823566969e4a7cadd7708,0,3.0,2
2,8,266,0,1,2,0,0,2,1,3,3,3,1,2,0,41326,30e6d1ed552996fdddf8a676cfe6717e,0,1.0,1
1,12,307,0,2,2,0,0,1,1,1,1,1,1,1,0,41326,ef2db10de6079922ecc2491edac157b4,0,2.0,3
1,8,307,0,1,3,5,6,1,2,1,1,1,1,1,0,41326,48c4875a40645becbf757bd25b987990,0,2.0,4
1,48,23,0,2,2,0,0,1,3,1,1,1,2,1,250,41401,e28cb1adf0731bb6ce984422cf22b298,0,2.0,2
2,3,266,0,1,4,5,0,2,1,2,2,2,1,1,0,41326,95eab75701bfbddafb9e1e01e1ee9214,0,3.0,1
1,1,307,0,2,2,7,0,2,1,3,3,2,1,1,0,41326,fa90fa5b1ee11c86938398b60abc32cb,0,3.0,2
2,3,266,0,1,1,7,0,1,1,1,1,1,1,1,0,41401,c00756f2bdd8fa88fc9f07a8309f7d5d,0,2.0,2
2,10,299,0,1,4,7,0,2,1,1,1,1,1,1,0,41332,311ddba9a57f3d1e1e0ab08f938552f2,0,6.0,4
1,24,307,0,2,5,0,0,2,2,3,3,3,1,20,0,41332,2f228e55fc6301d4ebb3e849a8f76d7a,0,1.0,4
1,4,307,0,2,2,0,0,3,3,1,1,2,1,1,0,41401,15ab4a56e5575ff673d6c01f25d98fc6,0,6.0,3
2,1,243,0,1,1,2,7,1,1,2,2,2,1,1,0,41345,ec0c78ffa25dae7dffdb9669b9ac9e95,0,1.0,4
